Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of Use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Customer Value,Churn
16,No,34,1,3780,65,48,32,middle-aged,Pay as you go,Active,608.3,No
22,No,38,2,5230,85,68,42,younger,Pay as you go,Active,702.6,No
12,No,31,1,2980,50,36,27,middle-aged,Pay as you go,Active,789.4,No
25,No,45,2,6120,98,78,48,older,Contractual,Active,865.2,No
18,Yes,27,3,4850,76,62,36,younger,Pay as you go,Non-Active,943.1,Yes
30,No,42,3,7200,115,95,55,middle-aged,Pay as you go,Active,1002.0,No
7,No,22,0,1350,20,10,15,youngest,Pay as you go,Active,1125.5,No
13,No,36,2,4080,68,52,34,younger,Pay as you go,Active,1240.8,No
10,Yes,30,1,2650,44,28,22,middle-aged,Pay as you go,Non-Active,1367.4,Yes
28,No,48,4,6850,110,120,60,older,Contractual,Active,1493.2,No
5,No,26,0,920,14,9,10,younger,Pay as you go,Non-Active,1618.9,Yes
2,No,30,0,500,8,3,4,younger,Pay as you go,Non-Active,45.0,Yes
1,No,34,0,950,15,5,8,older,Pay as you go,Non-Active,95.0,Yes
4,No,28,0,1400,22,10,12,middle-aged,Pay as you go,Non-Active,140.0,Yes
6,Yes,36,0,2100,32,15,18,younger,Pay as you go,Non-Active,200.0,Yes
8,No,32,1,3200,48,20,22,middle-aged,Pay as you go,Active,300.0,No
10,No,40,1,4000,60,30,28,older,Pay as you go,Active,380.0,No
9,No,35,1,5000,70,40,32,younger,Pay as you go,Active,450.0,No
12,No,38,1,5500,80,50,35,middle-aged,Pay as you go,Active,520.0,No
14,No,33,2,6500,90,60,40,middle-aged,Pay as you go,Active,600.0,No
11,No,42,2,7000,100,70,44,older,Contractual,Active,680.0,No
13,No,36,2,8000,110,80,48,younger,Pay as you go,Active,750.0,No
15,No,39,2,8600,120,90,50,middle-aged,Pay as you go,Active,820.0,No
16,No,41,3,9500,130,100,52,older,Contractual,Active,900.0,No
18,No,37,3,10500,140,110,55,middle-aged,Pay as you go,Active,1000.0,No
3,No,26,0,1800,28,12,14,youngest,Pay as you go,Non-Active,170.0,Yes
7,No,31,0,2700,40,25,20,younger,Pay as you go,Active,260.0,No
6,No,36,0,3100,60,15,22,middle-aged,Pay as you go,Active,512.34,No
3,No,30,0,1200,20,8,10,younger,Pay as you go,Non-Active,98.71,Yes
16,No,40,2,8200,110,140,50,older,Pay as you go,Active,876.53,No
9,Yes,34,0,2500,45,30,18,middle-aged,Pay as you go,Non-Active,290.88,Yes
1,No,29,0,900,16,5,7,younger,Pay as you go,Non-Active,145.62,Yes
11,No,38,1,5800,95,60,35,middle-aged,Pay as you go,Active,623.41,No
0,No,25,0,650,8,2,4,youngest,Pay as you go,Active,47.23,No
18,Yes,35,0,3400,70,48,30,older,Pay as you go,Non-Active,402.15,Yes
14,No,37,2,7000,105,90,42,middle-aged,Pay as you go,Active,751.9,No
5,No,33,0,2000,38,12,14,younger,Pay as you go,Active,184.37,No
7,No,36,1,4200,80,25,24,younger,Pay as you go,Active,319.64,No
2,No,32,0,1100,15,9,6,older,Pay as you go,Non-Active,55.89,Yes
20,No,41,3,10000,130,170,55,middle-aged,Contractual,Active,968.2,No
4,No,35,0,2700,50,18,20,younger,Pay as you go,Active,208.46,No
8,No,28,0,1800,32,22,12,middle-aged,Pay as you go,Non-Active,127.53,No
12,No,39,1,5000,85,50,28,older,Pay as you go,Active,447.8,No
1,No,22,0,850,12,3,5,youngest,Pay as you go,Non-Active,71.15,Yes
10,Yes,37,1,6300,100,35,32,middle-aged,Pay as you go,Active,564.32,No
6,No,34,0,3800,65,40,26,younger,Pay as you go,Active,339.71,No
17,No,42,2,9100,120,110,48,older,Contractual,Active,800.44,No
6,No,30,1,3820,58,22,18,younger,Pay as you go,Active,320.55,No
2,No,28,0,1045,14,8,7,older,Pay as you go,Non-Active,87.2,Yes
10,No,36,2,6750,95,65,40,middle-aged,Pay as you go,Active,760.18,No
4,No,22,0,2100,40,12,15,younger,Pay as you go,Active,210.4,No
1,No,35,0,380,5,3,4,older,Pay as you go,Non-Active,55.0,Yes
14,No,40,3,11200,140,95,55,middle-aged,Pay as you go,Active,1230.9,No
8,No,37,1,5100,72,30,27,middle-aged,Contractual,Active,410.65,No
12,Yes,25,0,1890,36,50,20,younger,Pay as you go,Non-Active,175.3,Yes
9,No,33,2,7800,110,40,35,younger,Pay as you go,Active,645.0,No
0,No,41,0,560,8,6,3,oldest,Pay as you go,Non-Active,95.88,Yes
7,No,29,1,4250,62,55,30,middle-aged,Contractual,Active,520.0,No
3,No,19,0,1300,20,9,10,younger,Pay as you go,Active,150.75,No
16,No,38,3,8300,120,78,48,middle-aged,Pay as you go,Active,890.4,No
5,Yes,18,0,700,15,2,6,youngest,Pay as you go,Non-Active,42.5,Yes
6,No,34,1,2950,48,20,22,older,Pay as you go,Active,310.2,No
1,No,26,0,820,12,4,5,older,Pay as you go,Non-Active,78.9,Yes
11,No,32,2,5400,80,35,33,middle-aged,Pay as you go,Active,485.5,No
8,No,27,0,2200,45,28,17,younger,Pay as you go,Non-Active,235.0,No
13,No,39,2,6200,90,60,38,middle-aged,Contractual,Active,670.8,No
7,Yes,21,0,1400,30,11,12,younger,Pay as you go,Non-Active,112.4,Yes
6,No,34,1,2870,48,12,18,middle-aged,Pay as you go,Active,312.45,No
3,No,29,0,915,15,5,7,younger,Pay as you go,Non-Active,89.67,Yes
14,No,38,2,6120,92,45,36,middle-aged,Pay as you go,Active,678.9,No
1,No,25,0,520,8,3,4,older,Pay as you go,Non-Active,45.12,Yes
11,Yes,36,2,4880,78,33,30,younger,Pay as you go,Active,542.33,Yes
5,No,32,1,2050,40,18,14,middle-aged,Pay as you go,Active,201.84,No
7,No,27,0,1625,28,8,10,youngest,Pay as you go,Non-Active,150.0,Yes
16,No,40,3,7150,108,62,48,older,Contractual,Active,780.5,No
0,No,18,0,380,6,2,3,younger,Pay as you go,Non-Active,35.0,Yes
9,No,35,2,3750,65,28,22,middle-aged,Pay as you go,Active,410.25,No
20,Yes,39,3,8520,130,95,55,middle-aged,Pay as you go,Active,930.8,Yes
2,No,30,0,690,12,4,6,older,Pay as you go,Non-Active,72.4,Yes
13,No,37,2,5500,85,50,35,younger,Pay as you go,Active,600.0,No
4,No,31,0,1240,22,7,9,middle-aged,Pay as you go,Non-Active,116.75,No
18,Yes,42,3,7800,115,72,50,older,Contractual,Active,850.9,Yes
8,No,33,1,2250,42,15,17,younger,Pay as you go,Active,240.0,No
10,No,36,2,4620,72,35,28,middle-aged,Pay as you go,Active,510.35,No
1,No,22,0,310,5,1,2,youngest,Pay as you go,Non-Active,28.6,Yes
7,No,35,1,3980,60,22,21,older,Pay as you go,Active,420.5,No
5,No,28,0,1480,26,9,11,middle-aged,Pay as you go,Active,155.9,No
2,No,30,0,1200,15,5,8,younger,Pay as you go,Non-Active,78.5,Yes
3,No,34,0,2200,30,10,12,middle-aged,Pay as you go,Active,145.2,No
5,No,36,1,3200,45,20,20,younger,Pay as you go,Active,210.8,No
7,No,38,1,4500,60,30,25,middle-aged,Pay as you go,Active,290.5,No
9,Yes,32,1,5500,80,40,30,older,Pay as you go,Active,365.0,Yes
11,No,41,1,6700,95,50,35,middle-aged,Pay as you go,Active,445.8,No
13,No,35,2,8000,110,60,40,younger,Pay as you go,Active,520.4,No
15,No,39,2,9200,130,70,45,middle-aged,Pay as you go,Active,610.0,No
18,No,37,2,10500,150,80,50,older,Pay as you go,Active,700.5,No
20,No,42,3,12000,170,90,55,middle-aged,Contractual,Active,800.0,No
22,No,36,3,13500,190,100,60,younger,Pay as you go,Active,900.2,No
0,No,25,0,800,10,2,4,youngest,Pay as you go,Non-Active,55.0,Yes
2,No,33,0,1900,25,8,10,middle-aged,Pay as you go,Active,125.0,No
4,Yes,28,0,2700,38,15,16,older,Pay as you go,Non-Active,180.5,Yes
6,No,35,1,3800,55,25,22,younger,Pay as you go,Active,250.0,No
8,No,34,1,5000,70,35,28,middle-aged,Pay as you go,Active,330.0,No
10,No,40,1,6200,85,45,33,older,Pay as you go,Active,410.0,No
12,No,38,2,7400,100,55,38,middle-aged,Pay as you go,Active,490.0,No
14,No,36,2,8600,120,65,43,younger,Pay as you go,Active,570.0,No
16,No,39,2,9900,140,75,48,middle-aged,Contractual,Active,660.0,No
3,No,25,0,1890,28,5,12,younger,Pay as you go,Active,152.35,No
1,No,38,0,720,15,20,8,older,Pay as you go,Non-Active,87.6,Yes
8,No,34,1,5100,85,45,30,middle-aged,Pay as you go,Active,410.9,No
14,Yes,42,2,7850,110,72,40,middle-aged,Contractual,Active,625.8,No
0,No,15,0,340,6,0,3,younger,Pay as you go,Non-Active,28.4,Yes
6,No,36,0,2900,48,33,22,middle-aged,Pay as you go,Active,297.1,No
4,Yes,29,0,2100,32,9,16,younger,Pay as you go,Active,185.0,Yes
17,No,40,3,10200,140,115,55,older,Contractual,Active,840.2,No
2,No,19,0,580,10,3,5,youngest,Pay as you go,Non-Active,45.8,Yes
10,No,37,1,6400,95,50,36,middle-aged,Pay as you go,Active,512.3,No
5,No,31,0,1750,25,11,10,older,Pay as you go,Non-Active,134.7,Yes
11,No,35,1,4300,70,38,28,younger,Pay as you go,Active,368.5,No
0,No,22,0,920,18,6,7,younger,Pay as you go,Active,72.3,No
20,Yes,44,3,11800,165,140,60,middle-aged,Contractual,Active,950.1,No
7,No,33,0,2650,40,22,18,older,Pay as you go,Non-Active,210.4,No
9,No,28,1,3800,60,25,24,youngest,Pay as you go,Active,310.2,No
1,No,30,0,670,12,2,4,older,Pay as you go,Non-Active,55.9,Yes
12,No,39,2,5900,88,55,35,middle-aged,Contractual,Active,478.6,No
3,No,27,0,1920,30,14,13,younger,Pay as you go,Active,163.9,No
16,Yes,41,2,8900,130,90,48,older,Contractual,Active,700.5,No
8,No,34,1,3700,55,65,23,middle-aged,Pay as you go,Active,300.0,No
12,No,36,1,6200,105,120,40,younger,Pay as you go,Active,600.0,No
6,No,28,0,2300,40,50,15,older,Pay as you go,Non-Active,200.0,No
15,No,40,1,8500,140,160,55,middle-aged,Pay as you go,Active,800.0,No
5,No,22,0,1300,27,32,10,younger,Pay as you go,Active,150.0,No
9,No,35,1,4600,77,87,30,middle-aged,Pay as you go,Active,450.0,No
14,No,38,1,7800,130,155,47,older,Pay as you go,Active,700.0,No
5,No,20,0,1200,20,25,7,younger,Pay as you go,Non-Active,100.0,Yes
10,No,33,1,5600,95,105,35,younger,Pay as you go,Active,500.0,No
8,No,37,1,3900,67,77,25,middle-aged,Contractual,Active,350.0,No
8,No,36,1,4820,75,22,28,middle-aged,Pay as you go,Active,400.0,No
4,No,30,0,3120,50,12,18,younger,Pay as you go,Active,250.0,No
11,No,38,2,6500,95,45,36,middle-aged,Pay as you go,Active,550.0,No
7,Yes,28,0,3800,55,18,22,younger,Pay as you go,Non-Active,300.0,Yes
15,No,41,3,9500,135,85,52,middle-aged,Contractual,Active,800.0,No
2,No,22,0,1850,30,6,10,older,Pay as you go,Non-Active,150.0,No
9,No,35,1,5400,80,30,30,younger,Pay as you go,Active,450.0,No
5,No,32,0,2500,40,10,14,middle-aged,Pay as you go,Active,200.0,No
19,No,43,3,11500,155,125,58,older,Contractual,Active,950.0,No
7,No,34,1,4200,65,20,26,middle-aged,Pay as you go,Active,350.0,No
1,No,18,0,1200,18,3,6,youngest,Pay as you go,Non-Active,100.0,No
12,No,39,2,8200,110,60,42,middle-aged,Pay as you go,Active,700.0,No
3,No,29,0,2200,35,8,12,younger,Pay as you go,Active,180.0,No
10,Yes,33,1,4800,72,32,29,older,Pay as you go,Non-Active,380.0,Yes
20,No,45,3,12000,160,150,60,middle-aged,Contractual,Active,1000.0,No
6,No,31,0,3400,52,15,20,younger,Pay as you go,Active,280.0,No
13,No,37,2,6200,88,48,34,middle-aged,Pay as you go,Active,500.0,No
7,No,30,0,700,10,5,3,younger,Pay as you go,Non-Active,45.2,Yes
3,No,28,0,1200,15,8,6,older,Pay as you go,Non-Active,85.5,Yes
2,No,35,0,2500,30,10,12,middle-aged,Pay as you go,Active,120.0,No
4,No,34,1,3000,40,15,20,younger,Pay as you go,Active,175.0,No
5,No,36,1,3800,50,22,25,middle-aged,Pay as you go,Active,210.5,No
6,No,38,1,4500,60,30,30,oldest,Pay as you go,Active,260.0,No
8,No,40,2,5500,70,40,35,younger,Pay as you go,Active,300.0,No
9,No,39,2,6500,85,50,40,middle-aged,Pay as you go,Active,350.0,No
10,No,37,2,7000,90,60,45,older,Contractual,Active,400.0,No
11,No,36,2,8000,100,70,48,middle-aged,Pay as you go,Active,475.0,No
12,No,35,2,9000,110,80,50,younger,Pay as you go,Active,520.0,No
13,No,33,3,9500,120,90,55,middle-aged,Pay as you go,Active,600.0,No
14,No,32,3,10000,130,100,58,older,Pay as you go,Active,700.0,No
15,No,31,3,11000,140,120,60,younger,Pay as you go,Active,850.0,No
16,No,30,3,12000,150,140,62,middle-aged,Pay as you go,Active,950.0,No
8,Yes,20,0,500,5,1,2,youngest,Pay as you go,Non-Active,40.0,Yes
4,No,25,0,1500,20,12,8,middle-aged,Pay as you go,Non-Active,110.0,Yes
7,Yes,22,1,2800,35,25,18,older,Pay as you go,Non-Active,250.0,Yes
9,No,27,2,5000,65,35,32,younger,Contractual,Non-Active,380.0,Yes
4,Yes,33,0,2819,37,2,14,younger,Pay as you go,Non-Active,137.97,Yes
0,No,34,0,462,2,11,5,older,Pay as you go,Non-Active,36.34,Yes
9,No,36,0,2495,48,34,31,middle-aged,Pay as you go,Non-Active,251.33,Yes
1,No,35,0,981,11,10,2,older,Pay as you go,Non-Active,48.57,Yes
5,No,40,0,454,13,39,6,middle-aged,Pay as you go,Non-Active,187.14,Yes
18,No,38,0,2697,51,53,41,older,Pay as you go,Non-Active,200.45,Yes
16,No,26,0,748,40,1,14,younger,Pay as you go,Non-Active,40.62,Yes
32,Yes,35,0,1897,64,44,34,middle-aged,Pay as you go,Non-Active,257.98,Yes
13,Yes,36,1,6400,108,26,24,younger,Pay as you go,Active,421.54,Yes
5,No,34,1,2243,50,7,29,youngest,Pay as you go,Active,161.52,No
0,No,16,0,1659,22,30,15,younger,Pay as you go,Active,217.4,No
7,No,41,1,10050,139,19,51,older,Pay as you go,Active,296.52,No
9,No,34,0,2557,56,7,13,middle-aged,Pay as you go,Non-Active,135.88,No
0,No,37,0,1466,26,4,9,middle-aged,Pay as you go,Active,74.86,No
12,No,35,3,8469,113,142,56,middle-aged,Pay as you go,Active,912.06,No
4,No,36,0,5060,90,4,26,middle-aged,Pay as you go,Active,224.39,No
11,No,28,0,693,26,42,11,middle-aged,Pay as you go,Non-Active,171.56,No
15,No,39,2,7934,90,124,42,younger,Pay as you go,Active,974.9,No
13,No,37,2,5636,99,58,28,middle-aged,Pay as you go,Active,449.81,No
10,No,36,2,7000,90,80,30,younger,Pay as you go,Active,600.0,No
3,No,30,0,1500,30,20,10,older,Pay as you go,Active,200.0,No
15,Yes,40,3,12000,140,100,45,middle-aged,Pay as you go,Non-Active,900.0,Yes
1,No,20,0,800,10,5,5,youngest,Pay as you go,Active,100.0,No
12,No,38,2,8500,110,70,35,younger,Pay as you go,Active,750.0,No
6,No,32,1,4000,55,40,20,middle-aged,Pay as you go,Active,350.0,No
0,No,28,0,600,8,2,4,older,Pay as you go,Non-Active,80.0,Yes
18,Yes,42,3,13000,160,120,50,middle-aged,Contractual,Active,1100.0,No
9,No,35,1,5500,80,60,25,younger,Pay as you go,Active,500.0,No
4,No,25,0,2000,40,25,12,older,Pay as you go,Non-Active,250.0,Yes
14,No,37,2,10000,130,90,40,middle-aged,Pay as you go,Active,850.0,No
2,No,22,0,1200,20,10,7,youngest,Pay as you go,Active,150.0,No
20,Yes,45,3,14000,170,140,55,older,Contractual,Non-Active,1050.0,Yes
7,No,33,1,4500,65,50,22,younger,Pay as you go,Active,400.0,No
0,No,18,0,400,5,1,3,oldest,Pay as you go,Non-Active,50.0,Yes
11,No,36,2,8000,100,75,32,middle-aged,Pay as you go,Active,700.0,No
5,No,29,0,3000,45,35,15,older,Pay as you go,Active,300.0,No
16,Yes,39,3,11000,150,110,48,younger,Pay as you go,Non-Active,950.0,Yes
8,No,34,1,5000,70,55,27,middle-aged,Pay as you go,Active,450.0,No
4,Yes,33,0,2416,32,2,13,younger,Pay as you go,Non-Active,118.26,Yes
0,No,34,0,564,2,12,6,older,Pay as you go,Non-Active,44.41,Yes
10,No,36,1,2495,48,37,34,middle-aged,Pay as you go,Non-Active,251.33,Yes
1,No,35,0,930,11,9,2,older,Pay as you go,Non-Active,46.01,Yes
6,No,40,0,462,13,43,7,middle-aged,Pay as you go,Non-Active,190.61,Yes
20,No,38,1,3490,66,68,53,older,Pay as you go,Non-Active,259.41,Yes
14,No,26,0,585,32,1,13,younger,Pay as you go,Non-Active,31.79,Yes
29,Yes,35,1,1674,57,40,31,middle-aged,Pay as you go,Non-Active,227.63,Yes
14,Yes,36,2,6398,108,29,26,younger,Pay as you go,Active,421.54,Yes
6,No,34,0,2682,59,8,32,youngest,Pay as you go,Active,193.12,No
6,No,28,1,2890,45,18,22,younger,Pay as you go,Active,320.15,No
3,No,35,0,1450,22,5,10,older,Pay as you go,Non-Active,150.8,Yes
14,No,40,2,7200,95,45,38,middle-aged,Pay as you go,Active,680.0,No
0,No,18,0,720,10,2,4,youngest,Pay as you go,Active,88.45,No
10,Yes,33,1,5600,70,30,29,younger,Pay as you go,Active,512.3,Yes
5,No,30,0,2100,33,12,17,middle-aged,Pay as you go,Non-Active,245.6,No
20,No,38,3,10500,140,100,55,older,Pay as you go,Active,940.0,No
1,No,25,0,480,8,3,6,younger,Pay as you go,Non-Active,55.2,Yes
16,No,36,2,8500,110,60,40,middle-aged,Pay as you go,Active,780.5,No
4,Yes,32,0,1650,25,8,12,older,Pay as you go,Non-Active,180.9,Yes
8,No,29,1,3800,55,20,24,younger,Pay as you go,Active,420.75,No
2,No,22,0,900,14,6,8,youngest,Pay as you go,Active,105.3,No
12,No,41,2,6000,85,50,35,middle-aged,Pay as you go,Active,650.2,No
0,No,27,0,350,5,1,3,older,Pay as you go,Non-Active,38.6,Yes
9,No,34,1,4700,65,25,30,younger,Pay as you go,Active,500.0,No
7,Yes,31,0,2700,40,15,19,middle-aged,Pay as you go,Non-Active,310.4,Yes
18,No,37,3,9800,130,80,48,older,Pay as you go,Active,890.1,No
4,No,26,0,1800,28,10,14,younger,Pay as you go,Active,200.25,No
2,No,39,0,1200,18,4,9,middle-aged,Pay as you go,Non-Active,135.7,Yes
15,No,35,2,7800,100,55,42,younger,Pay as you go,Active,760.8,No
9,Yes,30,0,2300,40,5,12,middle-aged,Pay as you go,Non-Active,120.5,Yes
2,No,35,0,800,10,8,3,older,Pay as you go,Non-Active,65.0,Yes
12,No,32,0,2000,55,30,25,middle-aged,Pay as you go,Non-Active,250.0,Yes
7,No,18,0,1500,25,15,10,younger,Pay as you go,Active,180.0,No
10,No,36,1,4500,80,40,30,younger,Pay as you go,Active,400.0,No
6,No,37,1,3800,70,25,22,middle-aged,Pay as you go,Active,320.0,No
8,No,38,2,6000,100,50,35,younger,Pay as you go,Active,550.0,No
11,No,39,2,8000,120,70,40,middle-aged,Pay as you go,Active,700.0,No
14,Yes,40,3,10000,140,100,50,younger,Pay as you go,Active,900.0,No
16,No,35,3,12000,160,130,55,middle-aged,Pay as you go,Active,1100.0,No
4,No,28,0,1000,15,3,6,older,Pay as you go,Non-Active,85.0,Yes
5,Yes,22,0,1700,30,12,8,younger,Pay as you go,Active,145.0,No
3,No,33,0,2600,45,20,18,middle-aged,Pay as you go,Active,210.0,No
9,No,34,1,3200,65,35,28,older,Pay as you go,Active,280.0,No
13,Yes,36,2,5500,90,55,32,middle-aged,Pay as you go,Active,450.0,No
7,No,41,1,7000,110,60,38,younger,Contractual,Active,600.0,No
5,Yes,33,0,2885,37,0,15,younger,Pay as you go,Non-Active,151.4,Yes
1,No,35,0,613,4,16,8,older,Pay as you go,Non-Active,25.375,Yes
8,No,36,1,2468,49,24,28,middle-aged,Pay as you go,Active,258.48,No
2,Yes,34,0,1083,15,5,3,older,Pay as you go,Active,56.125,Yes
7,No,38,0,470,16,29,8,younger,Pay as you go,Non-Active,193.28,Yes
15,No,39,1,3473,70,67,43,middle-aged,Pay as you go,Active,215.825,No
14,Yes,28,0,700,30,3,12,youngest,Pay as you go,Non-Active,45.325,Yes
27,Yes,35,1,2060,73,34,29,middle-aged,Pay as you go,Active,282.92,Yes
10,Yes,38,2,6318,88,31,22,younger,Pay as you go,Active,333.22,Yes
6,Yes,34,1,2638,59,10,24,younger,Pay as you go,Active,195.56,Yes
2,No,17,1,1680,24,25,17,younger,Pay as you go,Non-Active,197.045,Yes
2,No,36,1,6000,100,30,40,middle-aged,Pay as you go,Active,500.12,No
5,No,24,0,3000,50,15,20,younger,Pay as you go,Active,250.45,No
3,No,32,0,2000,30,10,12,middle-aged,Pay as you go,Active,150.38,No
20,Yes,30,2,7000,90,40,30,younger,Pay as you go,Non-Active,600.87,Yes
12,No,40,3,10000,130,100,50,middle-aged,Contractual,Active,900.02,No
1,No,28,0,800,15,5,8,older,Pay as you go,Active,80.65,No
15,Yes,20,1,4000,70,25,22,middle-aged,Pay as you go,Non-Active,300.21,Yes
4,No,38,1,5000,80,20,35,oldest,Pay as you go,Active,400.55,No
0,No,18,0,1500,25,8,10,youngest,Pay as you go,Active,200.99,No
6,No,35,0,4500,65,12,25,younger,Contractual,Active,450.33,No
8,No,37,2,8000,110,60,45,older,Pay as you go,Active,750.77,No
